link,artist,artist_country,keywords,subject,styles,mediums,materials,list_price,category,height,width,depth
/art/Painting-144/811635/3145213/view,Ollie Le Brocq,United Kingdom,"paint, painting, blue, tube, brush, Titanium White, alla prima, daily, ollie le brocq, materials",Still Life,"Realism, Impressionism, Fine Art",Oil,Other,$170.00,Painting,7.9  H, 5.9  W,0.1
/art/Painting-Interior/917089/3195296/view,Marta Wawrzynowicz,Poland,"room, surrealism, still life, black and white , onirism, dream, interior",Interiors,"Realism, Surrealism, Fine Art, Art Deco",Acrylic,Canvas,"$9,850.00",Painting,47.2  H, 66.9  W,0.8
/art/Painting-Buddha-Gaya/833366/3112052/view,Gayathri Sivarajah,Singapore,"red, pthalo, tranquility, turquoise, buddha, tree of life, cosmic, floral, gold, lotus, meditation",Floral,"Abstract Expressionism, Abstract, Expressionism, Figurative, Fine Art",Acrylic,Canvas,"$15,000.00",Painting,36  H, 36  W,0.5
/art/Painting-Moon-Walk/700398/2799578/view,Larisa Aukon,United States,"night street, nocturn, expressionistic cityscape, abstract buildings, Blue painting, painting for sale, original oil, full moon painting, larisa aukon, Square cityscape, Small architectural painting",Architecture,"Expressionism, Abstract, Fine Art, Conceptual",Oil,"Cardboard, Wood","$2,120.00",Painting,16  H, 16  W,1.5
/art/Painting-No-more-please-stop-2/413649/2637986/view,Chantal van Houten,Netherlands,"portrait, fine art, rumor, expressionism, faces, modern",People,"Expressionism, Figurative, Fine Art",Acrylic,Wood,"$1,490.00",Painting,23.6  H, 19.7  W,0.4
/art/Painting-Sweetly-Sweetly-Float/160455/3017251/view,Joshua Hogan,United States,"abstract landscape, flight, future, biomorphic shape, movement",Abstract,"Abstract, Abstract Expressionism, Fine Art, Surrealism, Modern","Oil, Pencil, Paint, Gesso, Conte","Canvas, Wood","$1,350.00",Painting,30  H, 30  W,1.5
/art/Painting-City-Lights/852043/2837592/view,Dan Sproul,United States,"unique, cities, city, colorful, abstract, light, lights, modern, night",Abstract,"Abstract, Abstract Expressionism, Conceptual, Figurative, Fine Art","Oil, Watercolor, Lights","Canvas, Paper","$15,750.00",Painting,24  H, 21.3  W,0.1
/art/Painting-masks-v/541143/2429710/view,Jason Lincoln Jeffers,United States,"jason lincoln jeffers, jeffers fine art, jeffers portrait, buy jeffers art, buy jeffers abstract",Abstract,"Abstract, Abstract Expressionism, Expressionism, Figurative, Fine Art",Oil,Paper,"$1,700.00",Painting,30  H, 44  W,0.3
/art/Painting-Rhino/416287/2550542/view,HARI MITRUSHI,Greece,"acrylic, paper, greece, rino, low prices",Fantasy,Fine Art,"Acrylic, Ink",Paper,$465.00,Painting,11.8  H, 16.5  W,0
/art/Painting-Fault-Faglia-interrupted-labyrinth-016-8/41103/3157397/view,Luciano de Liberato,Italy,"rupture, blackout, break, disruption, earthquake, outage, interruption, labyrinth, maze",Abstract,"Abstract, Fine Art, Modern, Abstract Expressionism, Expressionism",Acrylic,Canvas,"$2,590.00",Painting,15.7  H, 15.7  W,0.8
/art/Painting-PARALLEL-LIVES-I/73847/1710585/view,Ana D*Apuzzo,Switzerland,"spirit, universe, world, existance, essence, humans, life, mystery",People,"Figurative, Fine Art, Minimalism",Oil,Canvas,"$6,050.00",Painting,39.4  H, 31.5  W,0.8
/art/Painting-Breathe/90521/2621142/view,Daggi Wallace,United States,"reflections, ripples, summer, water, women, spirituality",Water,"Figurative, Fine Art, Portraiture, Realism",pastel,Paper,"$4,350.00",Painting,20  H, 40  W,1
/art/Painting-Downtown/767442/2768457/view,Susan Washington,United States,"black, urban, white, abstract expression, collage, contemporary, Motherwell, abstract, geometric, landscape, modern",Abstract,"Abstract, Abstract Expressionism, Cubism, Fine Art","Fabric, Acrylic, Enamel",Canvas,"$2,150.00",Painting,48  H, 36  W,1.5
/art/Painting-On-a-Loop-2/126029/2956214/view,Dragomir Misina,United Kingdom,"pink, black, blue, white, yellow, green, grey, magenta, orange",Abstract,"Abstract, Conceptual, Fine Art, Modern",Acrylic,Canvas,"$3,810.00",Painting,59.1  H, 43.3  W,1.2
/art/Painting-Chandelier/780933/2496318/view,Caroline Jasper,United States,"reflections, blue, summer, sunrise, tree, morning, green, moss, oak",Landscape,"Fine Art, Impressionism, Realism",Oil,Canvas,$545.00,Painting,14  H, 11  W,1
/art/Painting-women-in-red/805287/2668965/view,HYZHY OLEH,Ukraine,"red, women, cherries, catchers, Sits",Women,Fine Art,Oil,Canvas,"$3,450.00",Painting,31.5  H, 27.6  W,0.7
/art/Painting-Cabaret/5961/2200717/view,Rusudan Khizanishvili,Georgia,"women, cabaret, dancers, cristal house, game",Women,"Fine Art, Expressionism","Acrylic, Assemblage",Cardboard,"$1,640.00",Painting,15.7  H, 15.7  W,0.4
/art/Painting-Red/348568/2274582/view,Andrey Sokolov,Belarus,"painting, body, oil on canvas, red hair, Nude woman, expressionism, nude",Body,"Expressionism, Portraiture, Modern, Figurative, Fine Art",Oil,Canvas,"$1,590.00",Painting,39.4  H, 31.5  W,1.2
/art/Painting-Rembrandts-Farbtube-ROT/719091/3020560/view,Heike Ronsdorf,Germany,"red, sky, studio, tube, white, brown, stilllife, Rembrandt, fine, gold, grey, light",Still Life,"Abstract, Abstract Expressionism, Realism, Surrealism, Fine Art",Acrylic,Canvas,"$3,910.00",Painting,59.1  H, 47.2  W,1.8
/art/Painting-Antartica-II-Abstract-N-1475/91068/2861419/view,Koen Lybaert,Belgium,"antartica, blue, white, climate change, abstract, ice",Nature,"Abstract, Fine Art",Oil,Canvas,"$2,470.00",Painting,35.4  H, 35.4  W,1.6
/art/Painting-Find-for-Dodo/742458/3018957/view,Sunwoo Kim,South Korea,"peace, person, bird, social, dodo, green, jungle",Animal,Fine Art,Gouache,Canvas,"$1,990.00",Painting,20.7  H, 17.7  W,1
/art/Painting-Hanging-Pods/447571/3024163/view,Elysia Byrd,United Kingdom,"plants, travel, trees, vibrant, claw, exotic, forest, jungle, leaves, light",Nature,"Abstract Expressionism, Figurative, Fine Art",Oil,Canvas,"$1,505.00",Painting,31.5  H, 23.6  W,1.5
/art/Painting-Elegant-Orange/807474/2582425/view,Marion Webber,Canada,"painting, canvas, Marion Webber, art, landscape, oil",Landscape,"Conceptual, Expressionism, Fine Art, Impressionism, Realism",Oil,Canvas,"$2,060.00",Painting,48  H, 36  W,1
/art/Painting-City-Lights/923766/3202908/view,Jo Forest,Germany,"turquoise, berlin , Plein-air, architecture, fascination of light, nightlife",Cities,"Expressionism, Modern, Fine Art",Acrylic,Canvas,$360.00,Painting,15.8  H, 15.8  W,0.8
/art/Painting-Abstract-90/507792/2596894/view,Ted Meyer,United States,"rectangles, blue, squares, stripes, tan, brown, earth tones, complex, geometric, layers",Abstract,"Abstract, Conceptual, Fine Art, Modern, Pop Art","Oil, paper, Gesso","Canvas, Paper, Other","$3,460.00",Painting,36  H, 36  W,2
/art/Painting-abstraction-lyrique-au-cern-noir/779317/2608366/view,Pierre*Yves Beltran,France,"vista, black circles, cheerfulness, abstract landscape, contrasts, multicolor spots, colors like confettis, brightnes",Abstract,"Abstract, Fine Art, Modern",Acrylic,Canvas,"$2,060.00",Painting,28.7  H, 23.6  W,1.6
/art/Painting-Nina/403087/2828106/view,Katarzyna Litwin,Netherlands,"painting, pink, canvas, girl, grey, light, oil",Children,"Fine Art, Figurative",Oil,Canvas,$535.00,Painting,19.7  H, 19.7  W,1.6
/art/Painting-Wet-Hongkong/602181/2600046/view,Sergej Ovcharuk,United Kingdom,"people, rain, reflections, traffic, water, fine art, cities, Pallet knife, impressionism",Cities,"Fine Art, Impressionism",Oil,Canvas,"$3,710.00",Painting,31.5  H, 23.6  W,0.8
/art/Painting-Manhattan-After-Shower/671216/2810673/view,Chin h Shin,United States,"sky, skyline, street, urban, weather, new york, building, manhattan, city, expressionism, oil",Cities,"Fine Art, Expressionism, Modern, Street Art, Pop Art",Oil,Canvas,"$2,250.00",Painting,22  H, 28  W,1
/art/Painting-Pocket/413554/2375511/view,Cathrine Hancher,United States,"painting, pocket, shirt, fabric, men's shirt",Still Life,"Figurative, Fine Art, Realism",Oil,Canvas,"$2,550.00",Painting,13  H, 11  W,1
/art/Painting-Lorelei/710527/2613740/view,Thomas Legaspi,United States,"portrait, realism, black, smile, women, emotional, expressive, female, figurative",Portrait,"Expressionism, Figurative, Fine Art, Portraiture, Realism",Oil,Canvas,"$3,210.00",Painting,12  H, 12  W,1
/art/Painting-mit-kaputter-M-tze/402249/2670714/view,c o r i n n a w a g n e r,Germany,"portrait, red, square, white, canvas, cap, face, head",Women,"Figurative, Fine Art, Portraiture, Modern","Gesso, Chalk",Canvas,$810.00,Painting,15.7  H, 15.7  W,0.4
/art/Painting-Two-Flowers/685699/2336093/view,Chris Thames,United States,"red, sun, botanic, fantasy, floral, flower, green, nature",Nature,"Pop Art, Fine Art, Modern",Acrylic,Canvas,$335.00,Painting,24  H, 18  W,0.8
/art/Painting-Ichera/428018/2308745/view,Ivan Stoyanov,Bulgaria,"Plener, village, fine art, old houses, landscape",Abstract,"Abstract, Abstract Expressionism, Expressionism, Fine Art","Acrylic, Oil",Canvas,"$3,550.00",Painting,37.8  H, 61  W,0.8
/art/Painting-Water/348568/2437446/view,Andrey Sokolov,Belarus,"stream, water, abstract expressionism, green, nature",Water,"Abstract Expressionism, Fine Art, Expressionism, Minimalism, Modern",Oil,Canvas,"$1,440.00",Painting,27.6  H, 39.4  W,1
/art/Painting-Wall-Construct-34/737799/2318313/view,Catherine Scott,United States,"painting, patina, texture, abstract, geometry, green, layers, oil",Abstract,"Abstract, Fine Art",Oil,Wood,$650.00,Painting,20  H, 16  W,1
/art/Painting-Hinterland-2/427955/2731857/view,ian rayer*smith,United Kingdom,"renaissance, expressionsim, large scale, abstract, landscape",Abstract,"Abstract Expressionism, Abstract, Expressionism, Fine Art, Surrealism",Acrylic,Paper,"$6,300.00",Painting,60  H, 60  W,3
/art/Painting-pomegranates/657220/2512401/view,Sedighe Zoughi,Japan,"pomegranate, red, steel, still life, oil painting",Still Life,Fine Art,Oil,Paper,$235.00,Painting,13  H, 9.4  W,0.2
/art/Painting-Love-this-world-and-myself-for-Willem-de-Kooning/661122/2110233/view,Andrey Bogoslowsky,United States,"acrylic, painting, passionate, red, blue, white, yellow, Picasso, Matisse , Pollock, Van Gogh, hans hofmann, Chagall, monet, de Kooning, contemporary, abstract, green, happy, joyful, orange",Abstract,"Abstract, Fine Art, Modern",Acrylic,Canvas,"$2,250.00",Painting,50  H, 58  W,1
/art/Painting-Black-Horizon-7482/422383/2655827/view,Patty Beaton,Canada,"red, black, skies, abstract, horizon, landscape, modern, orange",Landscape,"Abstract, Abstract Expressionism, Expressionism, Fine Art, Modern","Acrylic, Household",Canvas,"$3,710.00",Painting,48  H, 72  W,1.5
/art/Painting-Iphone-Art/207856/2206135/view,Jerry Coulter,United States,"painting, realism, fine art, figure, oil",People,"Expressionism, Figurative, Fine Art, Realism",Oil,Wood,"$2,150.00",Painting,32  H, 38  W,2.5
/art/Painting-Monolog-with-Rothko/348568/3167664/view,Andrey Sokolov,Belarus,"pink, blue, expresionism, oilpainting, softcolors, markrothko, abstractpainting",Abstract,"Abstract, Abstract Expressionism, Modern, Fine Art, Minimalism",Oil,Canvas,"$1,190.00",Painting,41.3  H, 29.5  W,0.8
/art/Painting-Pink-stocking/57954/2426433/view,Yulia Luchkina,Russia,"pink, stocking, watercolor, woman, women, girl, art",Women,"Figurative, Fine Art, Illustration",Watercolor,Paper,"$2,490.00",Painting,12.2  H, 14.8  W,0
/art/Painting-Dropping-In/893106/3104336/view,Yuli Yap,Malaysia,"sea, sport, sports, surf, surfing, tide, water, wave, waves, wind, catching waves, ocean",Sports,"Fine Art, Folk, Illustration, Pop Art","Watercolor, Paint",Paper,$395.00,Painting,14.6  H, 9.8  W,0.1
/art/Painting-Rihanna/697091/2787831/view,Venus Artist,United States,"acrylic, painting, people, portrait, women, Mixed Media, Pop art, colorful, cubism, cubist, Rihanna, music",Celebrity,"Cubism, Portraiture, Pop Art, Modern, Fine Art","Acrylic, Paper","Canvas, Paper","$1,300.00",Painting,40  H, 30  W,0.3
/art/Painting-Garden-of-Eden-2/126029/2579736/view,Dragomir Misina,United Kingdom,"pattern, black, blue, white, yellow, clouds, floral, green, orange",Abstract,"Abstract, Conceptual, Modern, Fine Art, Expressionism","Acrylic, Spray Paint",Canvas,"$8,000.00",Painting,45.3  H, 78.7  W,1.2
/art/Painting-original-abstract-large-painting-by-Jolina-Anthony/686569/3152519/view,Jolina Anthony,Spain,"painting, abstract art, abstract painting , canvas painting, modern art, large painting, very large painting, modern painting, Fine Art Painting",Abstract,"Abstract, Abstract Expressionism, Modern, Fine Art, Pop Art","Acrylic, Oil",Canvas,"$1,990.00",Painting,48  H, 48  W,1.5
/art/Painting-Port-in-the-fog/742933/2412898/view,Julija Demenkova,Latvia,"port, river, sea, ship, boat, Riga",Seascape,Fine Art,Oil,Cardboard,$445.00,Painting,17.3  H, 21.7  W,0.4
/art/Painting-Floating-object-blue-green/823586/3146751/view,R*bert S*t*,Hungary,"blue, abstract, floating object, green, pseudo landscape",Abstract,"Abstract, Minimalism, Modern, Fine Art, Expressionism",Acrylic,Canvas,$880.00,Painting,15.7  H, 19.7  W,1
/art/Painting-Birth-of-Venus/5961/2879189/view,Rusudan Khizanishvili,Georgia,"black, symbolic, venus, grey, head, mythology",Women,"Expressionism, Figurative, Fine Art, Folk",Acrylic,Canvas,"$2,390.00",Painting,27.6  H, 27.6  W,1.2
/art/Painting-Seascape-5672-with-a-mask-in-upper-right-corner/661122/2536730/view,Andrey Bogoslowsky,United States,"acrylic, beach, painting, passionate, sea, seascape, blue, white, yellow, Picasso, Matisse , Pollock, Van Gogh, hans hofmann, Chagall, monet, de Kooning, contemporary, abstract, gray, happy, joyful, ocean",Seascape,"Expressionism, Fine Art, Modern",Acrylic,Canvas,"$2,600.00",Painting,56  H, 64  W,1
/art/Painting-Dolores-street-rain/847201/2791194/view,Veerakeat Tongpaiboon,United States,"rain, street, city scape, street scence, abstract, Expressionesm, Impressionese, automobile, landscape, oil",Architecture,"Impressionism, Fine Art, Abstract Expressionism",Oil,Canvas,"$5,900.00",Painting,30  H, 40  W,0.5
/art/Painting-Warm-Blue-Abstract-Map-04082015/346867/2572681/view,Geoffrey Howard,United Kingdom,"blue, warm, Mixed Media, abstract painting , contemporary, azura, abstract, map, modern",Abstract,"Abstract, Fine Art, Modern, Expressionism, Illustration","Acrylic, Household, Paper, Paint",Other,$640.00,Painting,11.8  H, 16.5  W,0.1
/art/Painting-Mystic/399712/2445584/view,Julie Devine,United States,"cezanne, Matisse , Fauve, post-impressionism, gray, grey, modernist",Landscape,"Impressionism, Fine Art, Abstract",Oil,Canvas,"$2,050.00",Painting,30  H, 30  W,2
/art/Painting-Rider-over-sea/589194/2556550/view,Algirdas Lukas,Lithuania,"seascale, sky, vision, clouds, nature",Seascape,Fine Art,Oil,Canvas,"$1,640.00",Painting,19.7  H, 15.7  W,0.6
/art/Painting-Walking-on-the-sea-a-white-september-morning/880912/2962005/view,Alain Amar,Portugal,"peaceful, sea, serenity, clear, white light",Seascape,"Figurative, Fine Art",Oil,Canvas,"$2,090.00",Painting,18.1  H, 15  W,0.8
/art/Painting-Floor/825753/2681960/view,Tyrone Richards,Switzerland,"oil painting, aesthetics, dream, atmosphere, light, mind",Light,"Abstract, Modern, Fine Art",Oil,Canvas,$660.00,Painting,19.7  H, 19.7  W,1.6
/art/Painting-The-writing-on-the-wall-1/328612/2560862/view,Michael Goro,United States,"staircase, textures, urban, wall, city, oil",Wall,Fine Art,Oil,Wood,"$3,210.00",Painting,24  H, 18  W,1.5
/art/Painting-cycle-beginners-mind/325953/2180049/view,sule attems,Austria,"painting, Comtemporary , canvas, Beginners mind, sule attems, abstract, attems",Abstract,"Abstract, Fine Art, Conceptual","Acrylic, canvas",Canvas,"$4,610.00",Painting,47.2  H, 47.2  W,2
/art/Painting-Area-3/607558/2941542/view,Matt Coombs,United States,"painting, blue, collage, coombs, drawing, Philly, Philadelphia Art, Water-Feature Bonus-Feature, 2016, orange",Landscape,"Abstract, Conceptual, Figurative, Fine Art, Impressionism","Oil, Canvas",Canvas,"$1,030.00",Painting,16  H, 20  W,1
/art/Painting-Flower-Follower/1237/3001458/view,Igor Pose,Belgium,"perfect, beauty, butterfly, papillon, moth, nature",Nature,"Art Deco, Documentary, Figurative, Fine Art, Realism",Ink,Paper,"$1,640.00",Painting,12.8  H, 9.8  W,0
/art/Painting-Lollistick/813596/2612006/view,John Richardson,United Arab Emirates,"oil on canvas., retro, exotic, light, love",Love,"Fine Art, Expressionism",Oil,Canvas,"$1,640.00",Painting,23.6  H, 16  W,0.8
/art/Painting-Vista-20/314224/2638136/view,Ad van Riel,Netherlands,"people, pyramid, yellow, animals, happening, landscape",Abstract,"Figurative, Fine Art","Acrylic, Oil",Cardboard,$185.00,Painting,8.7  H, 8.3  W,0.4
/art/Painting-Monarch-Mandala-VI/743322/2761902/view,Josh MG Yates,United States,"pattern, beautiful, Pop art, butterfly, pop culture, warhol, commodity, contemporary, decor, fashion, interior, mandala",Animal,"Fine Art, Pop Art, Modern, Conceptual, Surrealism","Acrylic, Digital, Gesso, Paint",Canvas,"$2,450.00",Painting,36  H, 36  W,1.5
/art/Painting-Audrey-III/862648/2917868/view,Igor Bleischwitz,Germany,"portrait, oil painting, fragments, girl, ""MUSENKUSS""- series",Portrait,Fine Art,Oil,"Canvas, Wood","$1,010.00",Painting,16.5  H, 11.8  W,0.8
/art/Painting-Across-the-Universe/758742/2862254/view,Lenard Collins,Canada,"universe, wax, Encaustic, Tryptic, colour, abstract",Abstract,"Abstract, Fine Art","Encaustic, Wax, ink",Wood,"$2,160.00",Painting,10  H, 24  W,1.5
/art/Painting-Summer-Cloud-s-Reflection/419337/2267043/view,louise fairchild,United Kingdom,"pond, reflection, romantic, sky, summer, trees, water, Lanscape, waterlily, cloud, waterlilies, lake",Nature,"Fine Art, Impressionism, Realism",Oil,Canvas,"$4,850.00",Painting,48  H, 48  W,1.5
/art/Painting-86-15/849829/2820251/view,Elio Rosolino Cassara*,Italy,"water, calm, #blue, #green, #trees, #wood, #abstraction, #poetic, #perfume, #boscage, autumn, #LANDSCAPE",Nature,"Fine Art, Abstract, Abstract Expressionism, Figurative",Oil,Canvas,$990.00,Painting,19.7  H, 18.5  W,0.8
/art/Painting-Spring-3/854555/3075220/view,Freya Hite,United States,"pointillist, blossoms, texture, tree, Red & Pink, abstract, impressionist, nature",Abstract,"Abstract, Impressionism, Fine Art, Abstract Expressionism",Oil,Canvas,$140.00,Painting,4  H, 4  W,1.5
/art/Painting-Sketch-no-23-From-White-Horse-Hill/698991/2703690/view,Simon Job,United Kingdom,"peak, range, snow, white, winter, New Zealand, cold, sketchy, graphite, grey, loose, mountains",Landscape,"Abstract, Expressionism, Fine Art, Minimalism, Modern",Household,Wood,"$1,170.00",Painting,28.1  H, 36.2  W,1.2
